code,lat,lon
E02002873,52.995297,-1.165327
E02002874,52.989662,-1.148055
E02002875,52.988834,-1.177169
E02002876,52.983061,-1.188279
E02002877,52.980774,-1.145795
E02002878,52.979787,-1.212642
E02002879,52.978751,-1.165672
E02002880,52.976445,-1.201906
E02002881,52.974750,-1.227597
E02002882,52.971642,-1.147186
E02002883,52.970070,-1.126218
E02002884,52.970310,-1.161849
E02002885,52.966683,-1.172364
E02002886,52.965263,-1.189676
E02002887,52.965461,-1.211934
E02002888,52.962091,-1.130828
E02002889,52.959432,-1.160157
E02002890,52.958973,-1.144290
E02002891,52.959251,-1.111643
E02002892,52.959217,-1.236545
E02002893,52.958237,-1.177787
E02002895,52.954176,-1.166816
E02002896,52.951717,-1.126546
E02002897,52.948792,-1.230678
E02002898,52.947266,-1.174757
E02002901,52.919036,-1.163008
E02002902,52.908581,-1.177687
E02002903,52.901618,-1.190964
E02002904,52.897859,-1.178489
E02002905,52.313360,-2.797401
E02002906,52.229297,-2.747719
E02002907,52.223759,-2.741181
E02002908,52.225850,-2.797226
E02002909,52.187732,-2.512097
E02002910,52.192819,-3.016878
E02002911,52.095134,-2.794815
E02002912,52.087952,-2.655732
E02002913,52.090758,-2.379239
E02002914,52.068587,-2.738597
E02002915,52.066615,-2.703516
E02002916,52.058986,-2.711640
E02002917,52.057732,-2.734366
E02002918,52.053778,-2.686616
E02002919,52.041459,-2.716943
E02002920,52.041756,-2.751833
E02002921,52.041111,-2.732681
E02002922,52.040501,-2.577739
E02002923,52.036418,-2.428730
E02002924,52.027720,-2.961537
E02002925,51.989500,-2.736424
E02002926,51.914909,-2.581966
E02002927,51.898621,-2.589761
E02002928,52.773691,-2.375407
E02002929,52.773650,-2.420513
E02002930,52.765334,-2.378899
E02002931,52.723023,-2.422175
E02002932,52.716664,-2.435617
E02002933,52.712013,-2.527492
E02002934,52.711496,-2.501093
E02002935,52.710354,-2.454788
E02002936,52.705257,-2.482754
E02002937,52.710976,-2.544269
E02002938,52.696225,-2.505049
E02002939,52.697647,-2.524381
E02002940,52.695964,-2.439210
E02002941,52.693910,-2.463191
E02002942,52.691473,-2.422962
E02002944,52.668575,-2.460726
E02002945,52.664257,-2.434796
E02002946,52.653869,-2.462517
E02002947,52.650584,-2.442855
E02002948,52.638550,-2.468657
E02002949,52.634823,-2.455322
E02002950,52.631133,-2.440167
E02002951,53.078847,-2.195888
E02002952,53.071491,-2.214785
E02002953,53.066609,-2.182756
E02002954,53.062826,-2.163459
E02002955,53.060585,-2.210495
E02002956,53.057894,-2.191557
E02002957,53.054093,-2.139533
E02002958,53.048512,-2.170257
E02002959,53.044678,-2.200630
E02002960,53.037592,-2.158410
E02002961,53.036200,-2.183021
E02002962,53.033780,-2.138876
E02002963,53.031203,-2.165796
E02002964,53.021347,-2.142034
E02002965,53.019000,-2.185601
E02002966,53.015809,-2.171384
E02002967,53.011786,-2.126512
E02002968,53.009850,-2.205086
E02002969,52.999848,-2.188916
E02002970,52.997633,-2.163727
E02002973,52.991530,-2.201842
E02002974,52.991479,-2.097998
E02002975,52.990250,-2.118289
E02002976,52.984151,-2.159450
E02002977,52.982955,-2.144865
E02002978,52.981033,-2.097056
E02002979,52.979630,-2.126701
E02002980,52.973911,-2.194758
E02002981,52.974317,-2.111387
E02002982,52.971351,-2.159660
E02002983,52.966963,-2.098869
E02002984,52.966074,-2.179748
E02002985,51.415258,-2.504932
E02002986,51.407157,-2.506208
E02002987,51.406962,-2.488004
E02002988,51.399114,-2.346541
E02002989,51.398095,-2.392112
E02002990,51.392573,-2.352834
E02002991,51.388368,-2.361978
E02002992,51.387386,-2.394741
E02002993,51.384047,-2.371008
E02002994,51.395310,-2.320679
E02002995,51.378842,-2.401301
E02002996,51.378738,-2.349795
E02002997,51.378679,-2.382889
E02002998,51.373713,-2.377969
E02002999,51.371293,-2.394365
E02003000,51.381365,-2.468333
E02003001,51.368821,-2.367242
E02003002,51.361375,-2.353985
E02003003,51.359117,-2.381526
E02003004,51.357675,-2.549532
E02003005,51.336430,-2.613802
E02003006,51.317156,-2.424351
E02003007,51.307699,-2.504686
E02003008,51.292351,-2.441731
E02003009,51.291188,-2.483583
E02003010,51.284979,-2.465723
E02003011,51.281310,-2.490178
E02003012,51.509816,-2.620146
E02003013,51.504014,-2.599207
E02003014,51.500191,-2.660449
E02003015,51.494196,-2.589646
E02003016,51.495620,-2.574116
E02003017,51.492488,-2.613150
E02003018,51.491296,-2.648041
E02003019,51.490423,-2.681441
E02003020,51.489538,-2.624725
E02003021,51.487519,-2.582157
E02003022,51.486988,-2.603447
E02003023,51.485555,-2.542856
E02003024,51.483611,-2.525010
E02003025,51.484455,-2.567023
E02003026,51.479663,-2.632200
E02003027,51.479921,-2.587590
E02003028,51.477340,-2.608847
E02003029,51.475800,-2.517363
E02003030,51.473799,-2.545843
E02003031,51.472009,-2.591508
E02003032,51.471231,-2.528642
E02003033,51.466751,-2.606291
E02003036,51.463806,-2.594280
E02003037,51.463034,-2.613719
E02003038,51.462840,-2.520493
E02003039,51.462205,-2.535915
E02003040,51.459179,-2.554286
E02003041,51.456052,-2.620431
E02003044,51.453732,-2.528046
E02003045,51.451879,-2.615012
E02003046,51.446442,-2.549756
E02003047,51.442940,-2.609818
E02003048,51.440893,-2.578640
E02003049,51.438980,-2.543267
E02003050,51.437339,-2.602790
E02003051,51.436601,-2.592429
E02003052,51.436341,-2.614040
E02003053,51.434380,-2.568197
E02003054,51.433302,-2.553372
E02003055,51.428014,-2.580362
E02003056,51.424425,-2.592645
E02003057,51.423293,-2.617922
E02003058,51.418856,-2.571442
E02003059,51.416132,-2.610123
E02003060,51.415370,-2.548937
E02003061,51.409866,-2.626024
E02003062,51.407754,-2.610375
E02003063,51.405796,-2.573129
E02003064,51.405156,-2.596482
E02003065,51.486943,-2.768699
E02003066,51.478365,-2.798422
E02003067,51.480920,-2.759901
E02003068,51.477975,-2.686555
E02003069,51.443502,-2.849379
E02003070,51.440813,-2.693682
E02003071,51.435534,-2.855491
E02003072,51.431389,-2.768552
E02003073,51.428556,-2.752276
E02003074,51.428122,-2.856278
E02003075,51.413916,-2.739805
E02003076,51.389263,-2.822495
E02003077,51.378914,-2.696518
E02003078,51.370482,-2.842225
E02003079,51.368104,-2.916395
E02003080,51.358514,-2.924988
E02003081,51.355512,-2.946319
E02003082,51.353171,-2.976560
E02003084,51.346917,-2.969063
E02003085,51.334633,-2.964203
E02003086,51.334369,-2.975808
E02003087,51.331718,-2.910232
E02003088,51.327370,-2.811531
E02003089,51.322297,-2.963174
E02003090,51.616027,-2.516090
E02003091,51.605135,-2.513668
E02003092,51.604744,-2.412699
E02003093,51.589409,-2.541133
E02003094,51.550603,-2.618610
E02003095,51.550503,-2.410747
E02003096,51.546116,-2.422376
E02003097,51.536831,-2.393550
E02003098,51.535756,-2.544289
E02003099,51.534746,-2.419041
E02003101,51.533367,-2.551500
E02003102,51.529477,-2.477760
E02003103,51.527695,-2.421939
E02003104,51.524115,-2.552497
E02003105,51.522783,-2.502914
E02003107,51.507223,-2.569828
E02003108,51.494687,-2.462939
E02003109,51.498059,-2.501439
E02003110,51.492793,-2.479152
E02003111,51.487800,-2.506119
E02003112,51.487863,-2.490649
E02003113,51.474037,-2.391282
E02003114,51.477692,-2.497859
E02003115,51.473290,-2.507035
E02003116,51.465656,-2.494442
E02003117,51.457139,-2.507963
E02003118,51.454107,-2.490110
E02003119,51.447284,-2.475476
E02003120,51.445089,-2.514620
E02003121,51.438850,-2.487150
E02003122,50.429852,-4.113346
E02003123,50.427969,-4.133145
E02003124,50.422372,-4.153203
E02003125,50.418936,-4.174935
E02003126,50.413711,-4.101457
E02003127,50.410984,-4.167191
E02003128,50.409608,-4.148220
E02003129,50.406400,-4.129166
E02003130,50.402591,-4.186737
E02003131,50.399733,-4.101405
E02003132,50.396501,-4.152529
E02003133,50.393454,-4.115328
E02003134,50.392945,-4.165713
E02003135,50.391278,-4.177856
E02003136,50.394368,-4.056483
E02003137,50.392009,-4.128793
E02003138,50.389022,-4.140120
E02003139,50.390319,-4.030312
E02003140,50.388343,-4.067624
E02003141,50.383354,-4.170843
E02003142,50.384786,-4.108078
E02003143,50.383138,-4.035781
E02003144,50.380803,-4.136412
E02003145,50.380616,-4.160418
E02003146,50.378062,-4.123098
E02003147,50.372166,-4.176052
E02003148,50.373018,-4.136193
E02003149,50.371627,-4.122515
E02003151,50.360420,-4.072072
E02003152,50.359262,-4.103503
E02003153,50.352674,-4.085893
E02003154,50.492596,-3.534095
E02003155,50.484129,-3.527321
E02003156,50.484871,-3.559041
E02003157,50.476317,-3.537961
E02003158,50.477226,-3.522521
E02003159,50.472148,-3.522490
E02003161,50.467907,-3.534175
E02003163,50.464141,-3.513202
E02003164,50.448985,-3.567108
E02003165,50.438623,-3.576161
E02003166,50.437389,-3.588605
E02003167,50.434995,-3.566908
E02003168,50.423791,-3.573537
E02003169,50.407423,-3.565696
E02003170,50.394650,-3.515916
E02003171,50.386141,-3.520410
E02003172,50.767793,-1.895257
E02003173,50.765909,-1.917836
E02003174,50.758976,-1.887796
E02003175,50.756690,-1.854966
E02003176,50.757445,-1.914377
E02003177,50.755680,-1.871988
E02003178,50.752367,-1.899211
E02003179,50.750104,-1.835129
E02003180,50.745654,-1.877001
E02003181,50.743697,-1.863033
E02003182,50.738341,-1.823246
E02003183,50.738984,-1.885988
E02003184,50.736195,-1.866194
E02003185,50.734678,-1.808875
E02003186,50.732648,-1.851163
E02003187,50.728851,-1.827575
E02003188,50.725173,-1.872815
E02003189,50.725699,-1.811947
E02003190,50.725443,-1.842577
E02003191,50.725647,-1.792657
E02003192,50.724353,-1.859993
E02003194,50.783447,-1.968803
E02003195,50.766082,-1.934053
E02003196,50.759796,-1.998983
E02003197,50.751990,-1.973063
E02003198,50.746584,-1.960422
E02003199,50.746376,-2.000799
E02003200,50.742022,-1.923457
E02003201,50.736756,-1.942829
E02003202,50.733798,-1.909143
E02003203,50.731581,-1.928672
E02003204,50.731925,-1.960045
E02003205,50.731615,-1.977549
E02003206,50.723355,-1.934832
E02003207,50.722710,-2.020787
E02003208,50.717849,-1.978227
E02003209,50.716752,-2.007967
E02003210,50.719246,-1.950113
E02003211,50.714296,-1.915358
E02003212,51.633554,-1.711772
E02003214,51.592567,-1.782552
E02003215,51.590149,-1.804943
E02003216,51.588146,-1.765439
E02003217,51.583544,-1.808837
E02003218,51.580080,-1.787833
E02003219,51.608678,-1.795708
E02003220,51.578668,-1.745655
E02003221,51.572967,-1.778586
E02003222,51.571800,-1.840047
E02003223,51.566293,-1.800799
E02003224,51.566271,-1.734986
E02003225,51.562414,-1.825773
E02003226,51.564199,-1.780904
E02003227,51.561280,-1.755953
E02003228,51.560783,-1.770400
E02003229,51.556937,-1.841969
E02003230,51.556557,-1.784214
E02003231,51.553029,-1.749848
E02003232,51.551201,-1.792952
E02003233,51.552172,-1.830842
E02003234,51.550797,-1.732338
E02003235,51.546332,-1.771018
E02003236,51.526073,-1.785694
E02003237,52.639609,-0.296943
E02003238,52.624915,-0.275062
E02003239,52.615249,-0.250237
E02003240,52.613395,-0.428461
E02003241,52.609470,-0.183009
E02003242,52.608162,-0.268420
E02003243,52.605867,-0.238382
E02003244,52.597237,-0.236598
E02003245,52.592223,-0.276094
E02003246,52.592094,-0.255914
E02003247,52.589008,-0.285665
E02003248,52.588950,-0.243219
E02003249,52.585307,-0.219321
E02003250,52.579194,-0.240716
E02003251,52.576538,-0.280072
E02003252,52.569716,-0.256695
E02003253,52.560217,-0.241129
E02003254,52.552833,-0.308004
E02003255,52.550235,-0.216763
E02003257,52.544885,-0.288264
E02003258,51.921260,-0.438704
E02003259,51.917379,-0.466819
E02003260,51.917049,-0.456112
E02003261,51.913915,-0.428886
E02003262,51.906552,-0.471243
E02003263,51.904903,-0.444884
E02003264,51.903510,-0.418959
E02003265,51.901243,-0.385168
E02003266,51.901550,-0.491481
E02003267,51.895917,-0.432260
E02003268,51.896458,-0.459109
E02003269,51.894388,-0.403835
E02003270,51.893715,-0.478448
E02003271,51.889685,-0.375100
E02003272,51.890666,-0.442613
E02003273,51.886436,-0.395572
E02003274,51.886435,-0.428402
E02003276,51.881615,-0.435606
E02003277,51.874217,-0.432660
E02003278,51.873136,-0.416263
E02003279,51.569807,0.651502
E02003280,51.562984,0.692299
E02003281,51.558854,0.649347
E02003282,51.554673,0.691732
E02003283,51.553118,0.665549
E02003284,51.547932,0.727883
E02003285,51.547964,0.687861
E02003286,51.548059,0.635500
E02003287,51.544672,0.745976
E02003288,51.544835,0.708117
E02003289,51.543907,0.658423
E02003290,51.540779,0.682231
E02003291,51.537832,0.790676
E02003292,51.537653,0.725217
E02003293,51.537824,0.702359
E02003294,51.534433,0.744162
E02003295,51.532771,0.776233
E02003296,51.530918,0.454845
E02003297,51.526987,0.448923
E02003298,51.521426,0.437515
E02003299,51.516775,0.382102
E02003300,51.515644,0.424736
E02003301,51.516871,0.290650
E02003302,51.505844,0.284880
E02003303,51.501829,0.252824
E02003304,51.495079,0.326038
E02003305,51.493128,0.343438
E02003307,51.486027,0.371135
E02003308,51.483318,0.416323
E02003309,51.483401,0.339520
E02003311,51.479229,0.327479
E02003312,51.474563,0.321915
E02003313,51.464070,0.364859
E02003314,51.453660,0.635685
E02003315,51.440256,0.499683
E02003316,51.425923,0.556353
E02003317,51.409084,0.506055
E02003318,51.401218,0.481984
E02003319,51.399981,0.495750
E02003320,51.398069,0.538864
E02003321,51.394843,0.471775
E02003322,51.393177,0.553270
E02003323,51.388948,0.567399
E02003324,51.388963,0.474056
E02003325,51.385495,0.545738
E02003326,51.382579,0.558894
E02003327,51.382662,0.500479
E02003328,51.379546,0.524858
E02003329,51.378180,0.547541
E02003330,51.376367,0.505813
E02003331,51.374724,0.581949
E02003332,51.373748,0.559731
E02003333,51.373396,0.542137
E02003334,51.373605,0.518828
E02003335,51.372837,0.531925
E02003336,51.370039,0.600115
E02003337,51.368785,0.495862
E02003338,51.366033,0.617767
E02003339,51.364859,0.510320
E02003340,51.361501,0.531045
E02003341,51.360297,0.444387
E02003342,51.360146,0.600369
E02003343,51.357974,0.584747
E02003344,51.355450,0.541295
E02003345,51.349392,0.603391
E02003346,51.351213,0.515575
E02003347,51.349967,0.533335
E02003348,51.347577,0.574967
E02003349,51.345999,0.593397
E02003350,51.343113,0.521043
E02003351,51.336608,0.542030
E02003352,51.429445,-0.711719
E02003353,51.424658,-0.779622
E02003354,51.423755,-0.739053
E02003355,51.421768,-0.761860
E02003356,51.416138,-0.699488
E02003357,51.411814,-0.733869
E02003358,51.406905,-0.753011
E02003359,51.397994,-0.732158
E02003360,51.399882,-0.775301
E02003361,51.396292,-0.748724
E02003362,51.391355,-0.761158
E02003363,51.365805,-0.800268
E02003364,51.356396,-0.780081
E02003365,51.349118,-0.799450
E02003366,51.344755,-0.779147
E02003367,51.496970,-1.306164
E02003368,51.506015,-1.526978
E02003369,51.484968,-1.103423
E02003370,51.476524,-1.049868
E02003371,51.465091,-1.050212
E02003372,51.447976,-1.048515
E02003373,51.446231,-1.268340
E02003374,51.439908,-1.038957
E02003375,51.433873,-1.082157
E02003376,51.411794,-1.517580
E02003377,51.407087,-1.198692
E02003378,51.408974,-1.330764
E02003379,51.408167,-1.303143
E02003380,51.405046,-1.273696
E02003381,51.400673,-1.059840
E02003382,51.404926,-1.257841
E02003383,51.402213,-1.249721
E02003384,51.397555,-1.441508
E02003385,51.397025,-1.314001
E02003386,51.393864,-1.325002
E02003387,51.385245,-1.338528
E02003388,51.378502,-1.066570
E02003389,51.482233,-0.953573
E02003390,51.478715,-0.987183
E02003391,51.474771,-0.970009
E02003392,51.466823,-0.961914
E02003393,51.462985,-1.039072
E02003394,51.461245,-1.018970
E02003395,51.457445,-0.993564
E02003396,51.455224,-1.005888
E02003397,51.454706,-1.032227
E02003398,51.454612,-0.948142
E02003400,51.449079,-0.946936
E02003401,51.447254,-0.989404
E02003402,51.446212,-0.965966
E02003403,51.443160,-1.010908
E02003404,51.436829,-0.954321
E02003405,51.431329,-0.966094
E02003406,51.419197,-0.963985
E02003407,51.534145,-0.632048
E02003408,51.527466,-0.615798
E02003409,51.525484,-0.648003
E02003410,51.523248,-0.602985
E02003411,51.518915,-0.574581
E02003412,51.516659,-0.642884
E02003414,51.509705,-0.626366
E02003415,51.508404,-0.604549
E02003416,51.506236,-0.548788
E02003417,51.504566,-0.583865
E02003418,51.500696,-0.553583
E02003419,51.496974,-0.540027
E02003420,51.484739,-0.526906
E02003421,51.535111,-0.739144
E02003422,51.548379,-0.745264
E02003423,51.534768,-0.732812
E02003424,51.525280,-0.708788
E02003425,51.525507,-0.723135
E02003426,51.523137,-0.747995
E02003427,51.515601,-0.738411
E02003428,51.506763,-0.753243
E02003429,51.495584,-0.704555
E02003430,51.489629,-0.611925
E02003431,51.481524,-0.569054
E02003432,51.480207,-0.619306
E02003433,51.478452,-0.651435
E02003434,51.477920,-0.635402
E02003435,51.471009,-0.618903
E02003436,51.457583,-0.576345
E02003437,51.413150,-0.679719
E02003438,51.397686,-0.649283
E02003439,51.501419,-0.861073
E02003440,51.477631,-0.868162
E02003441,51.459787,-0.902040
E02003442,51.456424,-0.882156
E02003443,51.450122,-0.903200
E02003444,51.442987,-0.923401
E02003445,51.446067,-0.909322
E02003446,51.433139,-0.926326
E02003447,51.429407,-0.884449
E02003448,51.424408,-0.853561
E02003449,51.426483,-0.918613
E02003450,51.417452,-0.946302
E02003451,51.414087,-0.831514
E02003452,51.412624,-0.814020
E02003453,51.411252,-0.865672
E02003454,51.407847,-0.851104
E02003455,51.395532,-0.968414
E02003456,51.383809,-0.898321
E02003457,51.382796,-0.854125
E02003458,51.377135,-0.802625
E02003459,52.157267,-0.703567
E02003460,52.093740,-0.773880
E02003461,52.085926,-0.741976
E02003462,52.082265,-0.722261
E02003463,52.066414,-0.749071
E02003464,52.063745,-0.779627
E02003465,52.059905,-0.735290
E02003466,52.060309,-0.810386
E02003467,52.060582,-0.758161
E02003468,52.056252,-0.839066
E02003469,52.052147,-0.787556
E02003470,52.051906,-0.816220
E02003471,52.049160,-0.773954
E02003472,52.043764,-0.753701
E02003473,52.038857,-0.801661
E02003474,52.035865,-0.719964
E02003476,52.031682,-0.740497
E02003478,52.029837,-0.789423
E02003479,52.029883,-0.755628
E02003480,52.017668,-0.689223
E02003481,52.016799,-0.729383
E02003482,52.017003,-0.657109
E02003483,52.008916,-0.791920
E02003484,52.010599,-0.766785
E02003485,52.004533,-0.751352
E02003486,51.999831,-0.782391
E02003487,51.994644,-0.762338
E02003488,51.993733,-0.726562
E02003489,51.991216,-0.751945
E02003490,51.979487,-0.726717
E02003491,50.863910,-0.136063
E02003492,50.860493,-0.102499
E02003493,50.858581,-0.157119
E02003494,50.854102,-0.140615
E02003495,50.851552,-0.223598
E02003496,50.850250,-0.193717
E02003497,50.847706,-0.175724
E02003498,50.843682,-0.124200
E02003499,50.844152,-0.105235
E02003500,50.844606,-0.136006
E02003501,50.843782,-0.155301
E02003502,50.842845,-0.220274
E02003503,50.841870,-0.198928
E02003504,50.837263,-0.141602
E02003505,50.834996,-0.129793
E02003506,50.835328,-0.182728
E02003507,50.833631,-0.068428
E02003508,50.833072,-0.119713
E02003509,50.833271,-0.171781
E02003510,50.831551,-0.157918
E02003511,50.832477,-0.206080
E02003512,50.830443,-0.127451
E02003513,50.831043,-0.190085
E02003514,50.829765,-0.147294
E02003515,50.826601,-0.107412
E02003516,50.827632,-0.165347
E02003517,50.827314,-0.140873
E02003518,50.826997,-0.176994
E02003519,50.824475,-0.155842
E02003520,50.823046,-0.131299
E02003521,50.819798,-0.122218
E02003522,50.817442,-0.107518
E02003523,50.807287,-0.045214
E02003524,50.851878,-1.095567
E02003525,50.848726,-1.077017
E02003526,50.848141,-1.054727
E02003527,50.849292,-1.107907
